Tx_ID,Tx_X,Tx_Y,Tx_Z,Rx_X,Rx_Y,Rx_Z,Distance_3D,LOS,Building_Height_Avg,Azimuth_Deg,Elevation_Deg,Path_Loss_dB
1,139.763019,35.695852,55.62,139.775131,35.681438,1.26,1937.818,0,33.867,-49.96,1.607,136.79
2,139.752488,35.687202,45.78,139.765407,35.692729,1.65,1317.168,1,23.175,23.159,1.919,102.023
2,139.753065,35.686467,44.48,139.764005,35.694979,1.92,1366.519,1,24.705,37.884,1.784,118.014
3,139.764107,35.698835,53.04,139.752104,35.680534,1.02,2302.159,1,14.668,-123.26,1.295,111.653
2,139.765907,35.680833,44.69,139.75592,35.68581,1.99,1057.287,1,12.142,153.508,2.312,102.021
2,139.757921,35.695346,54.56,139.77686,35.682726,1.54,2209.105,0,25.847,-33.677,1.375,126.426
1,139.769283,35.689662,26.73,139.765769,35.684626,1.8,643.046,1,13.5,-124.907,2.22,103.091
3,139.771101,35.698889,42.33,139.779623,35.690368,1.12,1219.233,0,43.791,-45.0,1.936,133.73
1,139.758973,35.687869,53.44,139.767754,35.682185,1.29,1013.631,0,36.758,-32.92,2.945,122.222
1,139.772753,35.694161,54.69,139.761325,35.684597,1.98,1480.262,1,15.565,-140.074,2.04,110.224
3,139.756168,35.681399,54.19,139.758223,35.691298,1.29,1115.609,0,25.073,78.272,2.715,109.015
3,139.766328,35.698575,46.15,139.777551,35.690162,1.41,1377.552,0,69.087,-36.856,1.86,125.23
3,139.774128,35.686891,59.79,139.761122,35.697152,1.28,1635.753,1,7.222,141.73,2.049,111.987
2,139.76611,35.69048,31.35,139.754384,35.683012,1.47,1343.746,0,44.889,-147.506,1.274,119.774
3,139.777239,35.68277,31.11,139.758348,35.687398,1.16,1779.275,0,26.344,166.234,0.964,131.463
3,139.751755,35.698911,26.15,139.769369,35.698487,1.51,1588.628,0,24.819,-1.379,0.889,117.276
3,139.767649,35.693459,59.63,139.75399,35.695916,1.3,1262.528,1,6.873,169.804,2.645,102.41
1,139.766853,35.681079,37.18,139.752747,35.691947,1.82,1753.302,0,28.994,142.386,1.156,123.531
1,139.769811,35.683104,51.67,139.763729,35.69538,1.39,1469.657,1,21.565,116.355,1.96,114.579
2,139.775002,35.687997,27.09,139.75251,35.688968,1.79,2030.841,1,16.189,177.528,0.714,106.322
1,139.771776,35.684335,35.45,139.761788,35.698214,1.64,1784.682,1,16.423,125.74,1.085,109.454
2,139.773708,35.686093,46.83,139.759682,35.691993,1.92,1424.863,1,15.083,157.185,1.806,111.405
1,139.758665,35.69995,43.37,139.761744,35.693913,1.81,726.539,1,9.565,-62.972,3.274,102.023
3,139.761625,35.693173,32.27,139.764634,35.69304,1.9,273.329,0,24.901,-2.536,6.34,107.991
1,139.768803,35.698444,41.16,139.75556,35.693455,1.53,1316.593,1,6.834,-159.358,1.724,119.514
2,139.766604,35.688716,28.81,139.763273,35.692821,1.91,546.409,1,16.69,129.057,2.818,102.403
1,139.778833,35.694206,43.99,139.760846,35.681475,1.15,2151.275,1,13.803,-144.712,1.141,116.812
3,139.755605,35.689194,28.39,139.773864,35.692077,1.08,1677.171,1,6.156,8.973,0.933,103.538
2,139.760538,35.686564,47.26,139.770841,35.695668,1.53,1373.276,0,30.003,41.465,1.907,129.95
3,139.767183,35.690383,30.44,139.776176,35.680008,1.83,1408.752,1,16.827,-49.081,1.164,109.05
3,139.776039,35.688546,44.15,139.77007,35.697834,1.21,1163.669,0,51.838,122.727,2.113,110.458
2,139.77788,35.699611,29.52,139.753633,35.699045,1.97,2186.825,0,57.934,-178.663,0.722,128.833
3,139.760081,35.689923,39.02,139.765212,35.682564,1.19,939.554,1,9.049,-55.115,2.306,113.624
3,139.752013,35.696222,37.31,139.772274,35.690701,1.71,1926.832,1,5.476,-15.243,1.059,108.594
1,139.762649,35.693336,51.47,139.77525,35.682212,1.92,1678.63,0,55.702,-41.437,1.691,134.128
3,139.76183,35.689593,47.44,139.755438,35.68566,1.97,724.345,0,22.579,-148.4,3.592,117.777
3,139.779595,35.689483,57.8,139.756705,35.69243,1.66,2090.082,1,16.998,172.664,1.539,104.164
3,139.762932,35.686838,57.27,139.775867,35.686057,1.57,1170.745,0,27.974,-3.454,2.724,109.764
3,139.759172,35.68214,50.37,139.764562,35.687311,1.09,753.748,1,18.138,43.812,3.741,95.193
2,139.760961,35.695229,51.97,139.763573,35.694923,1.02,243.251,1,24.609,-6.698,11.83,88.007
1,139.761908,35.698362,46.87,139.764823,35.6915,1.99,807.027,0,54.029,-66.98,3.183,112.663
3,139.774646,35.684359,49.21,139.7552,35.690361,1.27,1876.169,0,35.073,162.848,1.464,118.817
3,139.75243,35.698513,46.6,139.768829,35.686483,1.07,1992.566,1,9.438,-36.264,1.309,108.355
2,139.759495,35.684646,35.91,139.774239,35.694083,1.54,1692.771,1,23.262,32.621,1.163,112.607
3,139.77899,35.690602,37.27,139.775112,35.688479,1.31,423.078,0,43.612,-151.308,4.858,111.197
2,139.754593,35.686872,45.12,139.750911,35.697976,1.36,1277.189,0,41.374,108.344,1.962,124.128
1,139.772278,35.68229,50.21,139.771456,35.692032,1.35,1084.979,1,12.571,94.825,2.578,109.642
1,139.760692,35.681057,39.21,139.752737,35.690766,1.25,1295.16,1,11.677,129.328,1.679,102.84
3,139.767454,35.687307,29.99,139.779006,35.696063,1.97,1424.825,1,12.204,37.159,1.127,108.961
3,139.752986,35.680947,41.08,139.764467,35.689709,1.27,1420.917,1,6.986,37.35,1.605,105.576
3,139.759192,35.682084,58.71,139.773262,35.685586,1.56,1328.021,1,14.23,13.975,2.464,117.418
2,139.765026,35.682846,32.49,139.768656,35.683102,1.24,329.978,1,15.521,4.034,5.411,100.819
3,139.756951,35.680038,47.72,139.778558,35.691236,1.76,2311.388,1,22.529,27.396,1.139,111.906
3,139.766256,35.683065,59.39,139.77921,35.688497,1.23,1315.655,1,6.285,22.751,2.531,113.628
1,139.756593,35.691546,38.17,139.758366,35.687948,1.61,431.751,1,21.215,-63.76,4.839,96.301
3,139.769503,35.69639,56.08,139.764486,35.686988,1.83,1138.726,0,64.362,-118.084,2.727,124.946
1,139.777131,35.683869,55.24,139.765127,35.693432,1.27,1516.917,1,24.333,141.454,2.038,107.034
3,139.752565,35.681617,36.87,139.755331,35.69038,1.8,1004.716,1,21.567,72.479,1.999,108.202
1,139.756498,35.69459,28.45,139.777118,35.690745,1.09,1907.385,1,14.018,-10.564,0.822,106.474
3,139.775333,35.680163,31.25,139.760488,35.686162,1.12,1495.245,1,20.586,157.994,1.154,109.798
1,139.768947,35.694683,37.8,139.752624,35.692273,1.4,1496.031,0,38.756,-171.6,1.394,122.349
2,139.752361,35.682622,58.57,139.754636,35.68807,1.41,641.11,1,14.919,67.338,5.095,101.283
1,139.764591,35.684566,34.61,139.765399,35.69539,1.52,1204.117,1,10.325,85.728,1.574,119.621
1,139.756293,35.682401,57.44,139.776451,35.690591,1.02,2032.879,0,50.058,22.11,1.59,125.639
1,139.755973,35.684947,31.35,139.768847,35.685789,1.12,1164.82,0,53.576,3.743,1.487,123.443
3,139.778219,35.695964,58.94,139.756445,35.682955,1.01,2437.485,0,30.321,-149.144,1.362,140.521
3,139.772846,35.682651,35.28,139.758904,35.693999,1.95,1779.851,1,13.525,140.857,1.073,112.658
3,139.770887,35.699883,47.16,139.779281,35.687422,1.31,1577.281,1,17.003,-56.036,1.665,111.394
2,139.757168,35.686542,27.44,139.751585,35.68131,1.69,768.896,1,5.663,-136.857,1.918,93.496
2,139.753557,35.698439,35.49,139.77983,35.698298,1.61,2368.617,0,63.772,-0.307,0.819,131.392
1,139.776125,35.683801,32.37,139.777176,35.687733,1.72,447.692,1,18.365,75.039,3.917,98.14
2,139.750176,35.683758,25.12,139.770354,35.694919,1.88,2201.134,1,7.227,28.948,0.605,111.582
1,139.761643,35.691307,30.49,139.778296,35.689178,1.23,1520.059,1,9.298,-7.283,1.103,104.816
1,139.758328,35.681012,45.76,139.754574,35.697819,1.43,1896.504,1,19.619,102.592,1.339,115.056
1,139.767111,35.69602,38.65,139.778278,35.680581,1.33,1987.803,0,37.023,-54.123,1.076,122.221
2,139.757515,35.688792,50.29,139.756377,35.685188,1.08,415.929,1,11.915,-107.523,6.747,93.185
3,139.759336,35.693984,48.49,139.766386,35.690916,1.03,722.633,1,24.848,-23.52,3.757,107.106
2,139.775501,35.683493,52.98,139.764663,35.686465,1.76,1032.635,1,11.216,164.666,2.839,106.553
1,139.768096,35.692847,55.35,139.765374,35.694854,1.13,335.8,1,9.944,143.602,9.172,105.294
1,139.75437,35.691881,53.69,139.758021,35.693768,1.02,393.666,0,64.13,27.332,7.622,108.77
2,139.771794,35.695113,40.68,139.773419,35.68051,1.44,1627.983,0,44.476,-83.65,1.381,119.956
1,139.756224,35.685948,35.81,139.772277,35.69201,1.32,1596.508,1,6.848,20.688,1.237,115.282
1,139.76299,35.698663,42.58,139.778619,35.696718,1.07,1425.885,1,10.753,-7.096,1.668,107.264
2,139.769398,35.699226,43.73,139.76521,35.686312,1.05,1482.912,0,24.175,-107.97,1.649,117.373
2,139.758158,35.697362,35.96,139.766443,35.682787,1.91,1782.241,1,22.297,-60.385,1.094,113.198
2,139.761523,35.691441,43.9,139.777101,35.694766,1.94,1452.671,0,47.684,12.049,1.655,126.182
1,139.772024,35.688406,28.7,139.777583,35.698009,1.48,1178.153,1,12.611,59.935,1.324,111.022
1,139.778137,35.68116,33.09,139.769486,35.693138,1.85,1541.816,1,12.016,125.839,1.161,116.169
3,139.765877,35.698945,51.11,139.774612,35.696921,1.8,820.249,0,22.356,-13.045,3.44,115.56
3,139.750299,35.699036,31.4,139.765154,35.699973,1.58,1343.44,0,50.094,3.612,1.272,124.161
2,139.760154,35.680374,29.87,139.761646,35.689988,1.75,1075.961,1,5.885,81.179,1.497,116.144
3,139.761959,35.687138,35.06,139.775922,35.698706,1.93,1798.494,0,58.441,39.641,1.055,121.988
1,139.760175,35.697601,37.99,139.773318,35.686887,1.57,1679.037,1,20.87,-39.185,1.243,107.228
3,139.763088,35.681617,36.5,139.757272,35.694913,1.51,1566.621,1,22.134,113.625,1.279,109.416
1,139.76898,35.683931,38.11,139.751429,35.698029,1.0,2225.773,0,31.573,141.226,0.955,124.436
2,139.753634,35.699574,29.9,139.766968,35.690418,1.54,1574.303,0,58.234,-34.476,1.032,118.434
2,139.758179,35.696946,30.79,139.775248,35.692529,1.82,1615.196,1,20.368,-14.506,1.028,107.891
1,139.765229,35.698241,33.25,139.757416,35.69941,1.76,716.863,1,6.228,171.494,2.515,115.603
3,139.759467,35.682843,39.07,139.773022,35.685024,1.65,1246.397,0,20.988,9.139,1.72,121.366
2,139.779733,35.684226,36.76,139.76242,35.68712,1.02,1593.962,1,12.099,170.512,1.284,114.24
2,139.762943,35.692108,52.7,139.760071,35.695446,1.93,454.771,1,7.685,130.712,6.37,96.861
3,139.776094,35.690035,43.39,139.755184,35.686819,1.43,1918.992,1,15.624,-171.258,1.253,114.99
3,139.776895,35.68597,45.15,139.778029,35.690016,1.57,462.583,1,8.023,74.347,5.382,92.408
1,139.77508,35.697677,44.62,139.756771,35.681009,1.4,2479.691,0,42.942,-137.687,0.999,126.315
3,139.751407,35.698028,38.96,139.758376,35.69131,1.35,975.761,0,56.417,-43.951,2.207,115.534
3,139.778432,35.685834,59.32,139.759945,35.692536,1.51,1826.201,1,9.625,160.074,1.813,104.774
3,139.753862,35.683115,26.31,139.75854,35.681652,1.49,452.597,0,24.612,-17.368,3.138,105.046
1,139.751032,35.682982,32.55,139.754887,35.684878,1.36,407.531,1,17.929,26.191,4.378,98.399
1,139.762431,35.689689,34.96,139.760634,35.688664,1.8,200.751,1,10.395,-150.313,9.379,86.285
2,139.755839,35.682658,55.85,139.764153,35.695625,1.05,1623.711,0,26.943,57.332,1.933,121.966
1,139.755526,35.689467,57.16,139.766553,35.680433,1.12,1413.133,1,22.49,-39.325,2.271,105.565
2,139.758635,35.689239,54.61,139.754695,35.686627,1.08,461.574,1,9.03,-146.458,6.615,96.243
3,139.757452,35.697682,39.59,139.773382,35.680098,1.56,2423.5,1,6.572,-47.826,0.899,108.581
2,139.770544,35.685924,57.01,139.759346,35.690426,1.41,1127.83,0,21.338,158.101,2.822,140.424
2,139.755603,35.691213,28.45,139.777538,35.689976,1.45,1982.429,1,23.091,-3.229,0.78,111.856
3,139.766294,35.69487,47.84,139.759887,35.695107,1.58,580.019,1,16.717,177.878,4.56,109.566
2,139.779593,35.691918,57.8,139.775886,35.680078,1.32,1357.216,0,48.114,-107.383,2.383,129.012
1,139.762971,35.699081,51.42,139.760576,35.695174,1.18,487.069,0,52.026,-121.513,5.889,110.805
1,139.769256,35.692046,34.73,139.765175,35.697825,1.31,740.246,1,14.877,125.23,2.585,104.069
1,139.779081,35.698037,50.11,139.761171,35.686348,1.99,2071.807,0,46.92,-146.871,1.33,130.56
1,139.754129,35.684901,35.32,139.761613,35.686674,1.95,703.615,1,12.396,13.326,2.715,102.035
2,139.762558,35.691215,28.91,139.768557,35.680021,1.96,1355.372,1,19.324,-61.811,1.139,103.25
2,139.775506,35.690866,50.1,139.770788,35.688582,1.03,497.573,1,16.665,-154.169,5.633,98.449
3,139.777969,35.699789,31.27,139.776114,35.69226,1.09,852.791,1,11.707,-103.841,2.027,97.782
2,139.768037,35.68409,28.89,139.767072,35.682454,1.05,203.32,1,13.272,-120.544,7.797,90.661
2,139.754303,35.68282,44.31,139.756505,35.693143,1.82,1163.759,1,19.726,77.955,2.091,103.562
2,139.777044,35.692233,46.72,139.779687,35.687315,1.99,597.376,1,19.975,-61.746,4.282,107.314
3,139.755233,35.684474,26.79,139.770513,35.69346,1.54,1700.99,0,59.464,30.46,0.85,134.414
1,139.760586,35.692783,25.16,139.761243,35.685022,1.7,863.836,1,15.778,-85.167,1.555,107.268
2,139.761265,35.69945,55.87,139.779046,35.695493,1.35,1662.786,1,13.877,-12.546,1.878,114.913
3,139.763419,35.69893,29.03,139.778754,35.690977,1.77,1640.435,0,52.641,-27.412,0.952,122.413
3,139.773705,35.684622,45.44,139.752386,35.690664,1.66,2036.185,1,12.719,164.177,1.232,111.121
3,139.774064,35.683418,58.37,139.750595,35.689763,1.8,2230.873,0,23.396,164.871,1.453,131.394
1,139.77159,35.691215,42.92,139.751334,35.696839,1.5,1930.325,0,34.941,164.481,1.229,121.912
2,139.750664,35.691736,29.89,139.770559,35.691085,1.19,1795.28,0,62.849,-1.873,0.916,138.642
3,139.766945,35.693245,38.77,139.771326,35.683192,1.48,1184.302,0,51.259,-66.453,1.804,114.932
1,139.772425,35.69483,46.84,139.771721,35.692516,1.31,268.434,0,25.708,-106.923,9.626,100.622
3,139.763339,35.692019,51.7,139.768907,35.690282,1.69,540.085,1,5.411,-17.329,5.29,93.739
3,139.778348,35.682235,46.24,139.758565,35.681379,1.14,1786.794,1,19.77,-177.521,1.446,109.736
3,139.774714,35.695803,26.2,139.755014,35.691622,1.33,1835.738,0,25.48,-168.016,0.776,119.967
3,139.769145,35.68159,30.01,139.777836,35.681588,1.01,784.144,1,21.67,-0.017,2.118,95.574
3,139.751873,35.6804,38.01,139.777394,35.694497,1.82,2782.948,1,5.536,28.914,0.745,111.223
1,139.76957,35.695393,49.7,139.757275,35.693096,1.41,1138.409,0,40.647,-169.416,2.429,111.827
2,139.777347,35.690967,45.45,139.755038,35.689865,1.78,2015.404,1,18.796,-177.172,1.241,116.819
2,139.761383,35.693972,26.56,139.76126,35.694976,1.1,114.839,1,10.317,96.993,12.504,84.801
2,139.775144,35.687655,52.89,139.751452,35.685615,1.19,2148.53,0,25.511,-175.078,1.378,124.29
2,139.759395,35.680222,46.18,139.754864,35.688929,1.85,1050.165,0,25.66,117.491,2.417,121.765
1,139.767103,35.68662,56.05,139.761409,35.680306,1.6,870.509,1,8.803,-132.043,3.579,104.038
1,139.769453,35.692163,39.62,139.757162,35.699766,1.01,1393.33,1,22.189,148.258,1.587,108.003
1,139.77034,35.684514,42.16,139.772105,35.681125,1.91,410.419,1,6.765,-62.492,5.601,99.631
3,139.776476,35.693756,39.19,139.777149,35.682089,1.98,1296.986,0,21.029,-86.702,1.643,123.437
3,139.757039,35.695888,50.29,139.777274,35.689898,1.66,1942.168,0,40.089,-16.49,1.434,134.026
3,139.757871,35.689085,51.32,139.768128,35.687518,1.73,942.256,0,28.766,-8.687,3.013,122.998
2,139.771121,35.697514,50.31,139.771105,35.690647,1.13,763.873,1,6.037,-90.138,3.684,110.885
3,139.755316,35.697096,35.21,139.764821,35.6967,1.77,858.614,0,42.372,-2.386,2.23,106.942
2,139.763928,35.697561,47.26,139.754401,35.683172,1.1,1814.011,0,49.489,-123.51,1.458,130.627
3,139.750601,35.693221,36.85,139.769051,35.692791,1.89,1664.304,1,22.811,-1.335,1.203,108.094
2,139.754229,35.686096,54.2,139.760499,35.680361,1.5,852.933,1,7.478,-42.452,3.535,98.771
3,139.770365,35.689625,26.93,139.750174,35.695801,1.14,1945.305,0,46.794,162.993,0.759,123.785
3,139.772424,35.69421,26.32,139.767249,35.696313,1.09,522.256,1,23.532,157.891,2.766,98.191
1,139.75346,35.684211,28.56,139.755951,35.687588,1.44,437.773,1,10.998,53.575,3.545,97.16
3,139.756831,35.694777,32.08,139.776595,35.683467,1.01,2179.767,0,51.386,-29.781,0.817,121.927
3,139.752967,35.690962,26.32,139.778018,35.696221,1.96,2332.767,0,55.323,11.857,0.598,138.398
1,139.763002,35.68192,27.51,139.754865,35.698184,1.17,1948.849,1,22.22,116.58,0.774,108.316
2,139.753783,35.691146,35.71,139.750882,35.681506,1.42,1102.028,0,54.245,-106.75,1.782,121.712
1,139.763119,35.681336,28.49,139.750121,35.691596,1.61,1634.382,1,21.507,141.711,0.942,101.955
1,139.771963,35.680286,53.07,139.777391,35.698763,1.67,2109.159,1,9.211,73.628,1.396,106.461
2,139.770502,35.697793,26.89,139.754561,35.692875,1.56,1537.39,0,33.982,-162.855,0.944,126.071
3,139.758414,35.689798,56.78,139.76306,35.696406,1.18,846.497,0,49.542,54.889,3.758,116.085
2,139.770213,35.690866,55.48,139.751715,35.684596,1.47,1807.809,0,27.764,-161.277,1.711,127.92
3,139.777831,35.685599,32.29,139.7612,35.682047,1.32,1550.691,0,68.012,-167.944,1.144,119.662
3,139.760426,35.690855,27.5,139.773563,35.687524,1.09,1240.983,1,21.496,-14.229,1.219,105.643
2,139.759874,35.683377,28.69,139.7622,35.687902,1.39,544.981,1,19.469,62.79,2.868,90.896
1,139.767143,35.694913,44.57,139.773267,35.695724,1.61,561.024,1,14.954,7.545,4.379,104.612
2,139.757365,35.696467,46.03,139.770665,35.688126,1.1,1515.488,0,67.849,-32.094,1.698,124.51
3,139.769547,35.697118,36.05,139.765519,35.684732,1.16,1422.36,1,16.71,-108.016,1.405,111.488
2,139.774968,35.682133,35.39,139.772131,35.697727,1.09,1750.035,0,37.448,100.31,1.123,122.282
2,139.76378,35.691155,43.6,139.776373,35.695653,1.0,1241.015,1,16.639,19.655,1.966,108.751
3,139.770385,35.696175,35.7,139.77379,35.693346,1.94,440.419,1,16.518,-39.72,4.383,103.708
1,139.769557,35.682564,57.7,139.770752,35.684142,1.84,213.103,1,17.802,52.855,14.689,93.597
2,139.75116,35.68199,38.39,139.771055,35.684096,1.23,1809.286,0,64.341,6.042,1.177,122.337
3,139.755502,35.696339,32.69,139.754833,35.689827,1.58,725.985,1,18.774,-95.871,2.454,107.564
3,139.776806,35.695935,30.11,139.77852,35.690618,1.8,610.665,1,13.066,-72.128,2.654,98.018
2,139.778167,35.688974,47.11,139.75617,35.685122,1.37,2029.182,0,69.441,-170.067,1.291,117.073
1,139.773413,35.682194,36.43,139.760469,35.682467,1.74,1168.015,1,23.416,178.791,1.701,115.695
2,139.777637,35.690322,31.61,139.76554,35.687264,1.87,1142.648,0,52.805,-165.813,1.491,116.095
1,139.759184,35.687896,34.65,139.753785,35.688582,1.5,493.777,1,16.036,172.763,3.841,97.483
1,139.757431,35.690371,35.78,139.767807,35.681051,1.89,1395.136,0,32.505,-41.932,1.391,119.22
1,139.761529,35.688798,46.9,139.75548,35.691293,1.21,613.305,1,7.424,157.585,4.261,108.351
1,139.75166,35.69137,31.11,139.777701,35.68004,1.9,2663.408,0,62.387,-23.513,0.628,128.944
2,139.774296,35.694543,50.65,139.77666,35.683023,1.81,1297.184,1,7.721,-78.402,2.156,108.596
3,139.779525,35.695497,35.67,139.766333,35.682939,1.84,1832.632,1,21.794,-136.411,1.058,113.909
3,139.774721,35.69298,42.09,139.763484,35.693751,1.0,1017.412,0,39.269,176.073,2.313,123.786
3,139.766649,35.683979,47.92,139.753078,35.689718,1.66,1380.245,1,11.334,157.077,1.919,110.124
3,139.758858,35.687942,44.03,139.774699,35.696721,1.4,1729.372,0,58.056,28.994,1.412,122.507
3,139.755931,35.681424,48.18,139.761381,35.685297,1.6,654.531,1,13.192,35.395,4.07,102.929
3,139.760922,35.689033,36.29,139.75739,35.684211,1.08,623.798,1,5.347,-126.223,3.23,98.99
2,139.770009,35.699407,58.72,139.779859,35.696058,1.24,964.274,0,58.494,-18.778,3.412,114.871
1,139.763412,35.692835,41.06,139.770049,35.688884,1.35,742.876,1,9.205,-30.762,3.06,105.639
3,139.778022,35.683092,36.27,139.752216,35.685485,1.72,2342.031,0,61.886,174.703,0.845,139.0
2,139.775627,35.685372,35.37,139.774039,35.688365,1.55,363.393,1,18.793,117.94,5.317,97.089
3,139.753072,35.681291,26.49,139.772512,35.688505,1.01,1927.182,0,35.886,20.359,0.757,125.691
3,139.753946,35.683648,48.97,139.762036,35.691442,1.33,1132.585,0,35.374,43.931,2.408,126.602
1,139.770287,35.689757,34.19,139.753711,35.680753,1.94,1798.084,1,21.403,-151.491,1.027,118.119
1,139.756923,35.686897,58.56,139.764923,35.684959,1.18,754.86,1,20.868,-13.618,4.347,101.327
1,139.773731,35.684079,32.37,139.7729,35.689338,1.24,589.324,1,17.544,98.983,3.024,102.785
3,139.767741,35.682932,43.53,139.75228,35.690846,1.31,1648.159,0,50.957,152.893,1.468,123.274
3,139.756895,35.693121,50.74,139.754903,35.683175,1.27,1119.638,1,12.072,-101.323,2.53,111.945
3,139.764361,35.691162,55.45,139.768568,35.683872,1.12,895.279,1,13.235,-60.009,3.473,102.452
1,139.762182,35.696853,30.48,139.766786,35.694552,1.31,488.183,0,31.139,-26.552,3.419,103.935
2,139.776195,35.683665,59.49,139.777153,35.695711,1.54,1341.154,1,15.728,85.454,2.474,105.481
3,139.750965,35.69696,56.74,139.774444,35.681503,1.68,2725.117,1,19.848,-33.358,1.158,109.167
3,139.776875,35.691558,58.7,139.777565,35.699802,1.64,918.897,0,42.368,85.218,3.553,127.524
3,139.769562,35.685324,54.84,139.763979,35.688662,1.16,627.371,1,9.647,149.129,4.891,100.361
2,139.772126,35.685471,55.72,139.773634,35.691715,1.61,708.355,1,6.145,76.423,4.368,105.903
3,139.750078,35.687808,45.96,139.751462,35.691873,1.36,470.295,1,16.703,71.209,5.417,108.117
2,139.768847,35.689203,54.59,139.758835,35.68692,1.82,939.009,0,25.881,-167.16,3.216,125.406
3,139.767655,35.68165,43.69,139.769328,35.690896,1.36,1038.171,0,60.083,79.74,2.335,130.785
2,139.766116,35.69684,43.84,139.772911,35.691668,1.98,840.508,0,64.944,-37.279,2.851,117.593
3,139.773576,35.682431,44.69,139.767115,35.695215,1.61,1534.597,1,17.328,116.812,1.608,103.169
1,139.766676,35.689669,59.87,139.764422,35.693236,1.43,448.827,1,18.6,122.292,7.419,95.796
1,139.775713,35.687659,28.65,139.756998,35.688934,1.5,1693.384,1,16.557,176.105,0.919,114.541
1,139.756979,35.690246,53.2,139.755226,35.683827,1.18,731.697,1,12.442,-105.277,4.067,98.393
